,Pocket Cards,Pair,Suited,Connected,Win Pct1,Win Pct2,Win Pct3,Win Pct4,Win Pct5,Win Pct6,Win Pct7,Win Pct8
1043,"[(5, 'Spade'), (12, 'Spade')]",False,True,False,51.0,34.0,30.0,26.0,18.0,25.0,15.0,19.0
1044,"[(5, 'Diamond'), (11, 'Club')]",False,False,False,60.0,39.0,20.0,17.0,15.0,14.000000000000002,15.0,13.0
1045,"[(5, 'Heart'), (8, 'Spade')]",False,False,False,47.0,34.0,25.0,18.0,17.0,15.0,10.0,15.0
1046,"[(7, 'Heart'), (14, 'Club')]",False,False,False,59.0,38.0,33.0,30.0,23.0,21.0,13.0,11.0
1047,"[(4, 'Diamond'), (6, 'Spade')]",False,False,False,47.0,30.0,23.0,22.0,16.0,20.0,11.0,15.0
1048,"[(6, 'Club'), (7, 'Diamond')]",False,False,True,44.0,31.0,38.0,18.0,26.0,18.0,11.0,14.000000000000002
1049,"[(3, 'Heart'), (12, 'Diamond')]",False,False,False,53.0,39.0,28.000000000000004,15.0,15.0,11.0,7.000000000000001,13.0
1050,"[(7, 'Club'), (11, 'Spade')]",False,False,False,55.00000000000001,39.0,26.0,26.0,17.0,11.0,17.0,11.0
1051,"[(6, 'Heart'), (6, 'Club')]",True,False,False,57.99999999999999,45.0,24.0,23.0,23.0,16.0,16.0,12.0
1052,"[(6, 'Spade'), (11, 'Spade')]",False,True,False,65.0,36.0,34.0,27.0,27.0,14.000000000000002,11.0,17.0
1053,"[(7, 'Spade'), (7, 'Club')]",True,False,False,70.0,51.0,33.0,18.0,25.0,22.0,19.0,6.0
1054,"[(8, 'Spade'), (9, 'Spade')]",False,True,True,45.0,38.0,27.0,13.0,23.0,13.0,18.0,22.0
1055,"[(8, 'Club'), (11, 'Club')]",False,True,False,60.0,38.0,28.000000000000004,28.000000000000004,20.0,18.0,15.0,19.0
1056,"[(4, 'Heart'), (12, 'Diamond')]",False,False,False,38.0,39.0,28.000000000000004,12.0,11.0,7.000000000000001,8.0,6.0
1057,"[(5, 'Spade'), (14, 'Club')]",False,False,False,62.0,30.0,27.0,30.0,21.0,25.0,12.0,9.0
1058,"[(2, 'Diamond'), (14, 'Heart')]",False,False,True,56.00000000000001,35.0,25.0,19.0,18.0,15.0,21.0,17.0
1059,"[(2, 'Club'), (5, 'Diamond')]",False,False,False,42.0,34.0,23.0,14.000000000000002,15.0,9.0,14.000000000000002,4.0
1060,"[(6, 'Heart'), (11, 'Heart')]",False,True,False,46.0,34.0,20.0,25.0,26.0,16.0,17.0,14.000000000000002
1061,"[(7, 'Spade'), (14, 'Diamond')]",False,False,False,61.0,43.0,24.0,20.0,19.0,18.0,17.0,9.0
1062,"[(8, 'Spade'), (9, 'Heart')]",False,False,True,44.0,45.0,28.000000000000004,16.0,21.0,13.0,16.0,13.0
1063,"[(12, 'Spade'), (12, 'Club')]",True,False,False,81.0,75.0,52.0,43.0,40.0,25.0,35.0,23.0
1064,"[(5, 'Diamond'), (7, 'Spade')]",False,False,False,55.00000000000001,37.0,32.0,22.0,11.0,13.0,13.0,5.0
1065,"[(5, 'Heart'), (10, 'Club')]",False,False,False,51.0,35.0,19.0,19.0,11.0,17.0,7.000000000000001,8.0
1066,"[(2, 'Club'), (6, 'Diamond')]",False,False,False,30.0,27.0,12.0,9.0,6.0,10.0,13.0,4.0
1067,"[(2, 'Diamond'), (4, 'Spade')]",False,False,False,39.0,21.0,19.0,20.0,8.0,13.0,10.0,4.0
1068,"[(8, 'Club'), (12, 'Diamond')]",False,False,False,72.0,42.0,36.0,27.0,20.0,18.0,14.000000000000002,9.0
1069,"[(5, 'Heart'), (13, 'Diamond')]",False,False,False,64.0,37.0,25.0,23.0,12.0,9.0,20.0,17.0
1070,"[(9, 'Diamond'), (11, 'Club')]",False,False,False,56.00000000000001,43.0,32.0,23.0,25.0,14.000000000000002,15.0,14.000000000000002
1071,"[(3, 'Diamond'), (13, 'Heart')]",False,False,False,48.0,33.0,22.0,20.0,20.0,14.000000000000002,15.0,8.0
1072,"[(4, 'Diamond'), (8, 'Diamond')]",False,True,False,47.0,35.0,20.0,20.0,18.0,19.0,18.0,12.0
1073,"[(4, 'Diamond'), (13, 'Spade')]",False,False,False,65.0,41.0,25.0,17.0,19.0,17.0,20.0,13.0
1074,"[(11, 'Heart'), (13, 'Diamond')]",False,False,False,63.0,42.0,31.0,23.0,27.0,23.0,22.0,15.0
1075,"[(2, 'Heart'), (13, 'Spade')]",False,False,False,55.00000000000001,36.0,33.0,14.000000000000002,14.000000000000002,16.0,12.0,17.0
1076,"[(6, 'Club'), (9, 'Club')]",False,True,False,56.00000000000001,36.0,24.0,15.0,20.0,21.0,14.000000000000002,18.0
1077,"[(4, 'Heart'), (7, 'Spade')]",False,False,False,48.0,27.0,26.0,17.0,15.0,7.000000000000001,10.0,12.0
1078,"[(2, 'Spade'), (13, 'Spade')]",False,True,False,53.0,36.0,28.000000000000004,23.0,22.0,26.0,18.0,17.0
1079,"[(7, 'Spade'), (14, 'Club')]",False,False,False,65.0,44.0,26.0,27.0,20.0,17.0,16.0,15.0
1080,"[(10, 'Heart'), (11, 'Diamond')]",False,False,True,62.0,44.0,35.0,23.0,26.0,17.0,18.0,18.0
1081,"[(8, 'Spade'), (13, 'Spade')]",False,True,False,56.99999999999999,37.0,28.000000000000004,28.000000000000004,19.0,23.0,17.0,13.0
1082,"[(6, 'Spade'), (9, 'Club')]",False,False,False,44.0,30.0,27.0,13.0,13.0,13.0,9.0,10.0
1083,"[(12, 'Club'), (13, 'Club')]",False,True,True,70.0,49.0,42.0,35.0,35.0,25.0,26.0,23.0
1084,"[(12, 'Spade'), (12, 'Diamond')]",True,False,False,79.0,60.0,64.0,47.0,35.0,33.0,24.0,25.0
1085,"[(6, 'Diamond'), (6, 'Club')]",True,False,False,71.0,53.0,28.999999999999996,27.0,25.0,18.0,23.0,19.0
1086,"[(7, 'Heart'), (13, 'Diamond')]",False,False,False,57.99999999999999,40.0,21.0,30.0,15.0,20.0,11.0,14.000000000000002
1087,"[(5, 'Spade'), (7, 'Club')]",False,False,False,49.0,26.0,15.0,16.0,15.0,11.0,11.0,12.0
1088,"[(11, 'Club'), (14, 'Diamond')]",False,False,False,66.0,46.0,47.0,31.0,31.0,12.0,21.0,22.0
1089,"[(2, 'Heart'), (7, 'Spade')]",False,False,False,38.0,26.0,13.0,16.0,8.0,14.000000000000002,10.0,7.000000000000001
1090,"[(4, 'Club'), (7, 'Spade')]",False,False,False,42.0,28.000000000000004,18.0,14.000000000000002,14.000000000000002,10.0,15.0,10.0
1091,"[(4, 'Club'), (5, 'Club')]",False,True,True,43.0,32.0,24.0,23.0,22.0,20.0,15.0,17.0
1092,"[(3, 'Club'), (5, 'Spade')]",False,False,False,39.0,26.0,13.0,17.0,12.0,13.0,8.0,8.0
1093,"[(3, 'Spade'), (9, 'Spade')]",False,True,False,50.0,27.0,27.0,18.0,14.000000000000002,13.0,11.0,23.0
1094,"[(2, 'Diamond'), (14, 'Spade')]",False,False,True,55.00000000000001,39.0,26.0,28.000000000000004,15.0,18.0,12.0,12.0
1095,"[(9, 'Spade'), (10, 'Spade')]",False,True,True,55.00000000000001,42.0,33.0,25.0,23.0,22.0,20.0,16.0
1096,"[(6, 'Club'), (8, 'Heart')]",False,False,False,54.0,31.0,22.0,19.0,15.0,15.0,17.0,13.0
1097,"[(4, 'Club'), (5, 'Diamond')]",False,False,True,38.0,32.0,33.0,18.0,15.0,7.000000000000001,8.0,12.0
1098,"[(10, 'Diamond'), (13, 'Diamond')]",False,True,False,67.0,42.0,27.0,40.0,30.0,22.0,27.0,21.0
1099,"[(2, 'Club'), (9, 'Diamond')]",False,False,False,37.0,27.0,21.0,16.0,11.0,9.0,10.0,9.0
1100,"[(6, 'Club'), (8, 'Diamond')]",False,False,False,46.0,33.0,18.0,19.0,12.0,8.0,8.0,12.0
1101,"[(2, 'Club'), (7, 'Diamond')]",False,False,False,43.0,24.0,22.0,14.000000000000002,12.0,7.000000000000001,5.0,8.0
1102,"[(10, 'Spade'), (12, 'Diamond')]",False,False,False,56.99999999999999,34.0,32.0,27.0,24.0,21.0,16.0,11.0
1103,"[(11, 'Spade'), (13, 'Heart')]",False,False,False,63.0,39.0,32.0,26.0,23.0,21.0,21.0,14.000000000000002
1104,"[(2, 'Diamond'), (9, 'Club')]",False,False,False,45.0,31.0,22.0,10.0,9.0,13.0,7.000000000000001,4.0
1105,"[(2, 'Club'), (12, 'Club')]",False,True,False,53.0,28.999999999999996,34.0,27.0,17.0,17.0,26.0,13.0
1106,"[(2, 'Diamond'), (11, 'Diamond')]",False,True,False,46.0,24.0,23.0,25.0,16.0,14.000000000000002,12.0,13.0
1107,"[(10, 'Club'), (13, 'Diamond')]",False,False,False,72.0,48.0,35.0,22.0,28.000000000000004,23.0,18.0,19.0
1108,"[(7, 'Diamond'), (8, 'Diamond')]",False,True,True,61.0,36.0,35.0,21.0,17.0,27.0,22.0,18.0
1109,"[(2, 'Club'), (14, 'Club')]",False,True,True,53.0,43.0,32.0,28.999999999999996,26.0,23.0,14.000000000000002,20.0
1110,"[(3, 'Heart'), (14, 'Club')]",False,False,False,54.0,40.0,26.0,20.0,21.0,16.0,15.0,13.0
1111,"[(2, 'Spade'), (11, 'Heart')]",False,False,False,53.0,21.0,23.0,22.0,17.0,11.0,9.0,11.0
1112,"[(6, 'Diamond'), (7, 'Heart')]",False,False,True,46.0,32.0,19.0,18.0,17.0,14.000000000000002,8.0,15.0
1113,"[(3, 'Spade'), (11, 'Club')]",False,False,False,51.0,34.0,23.0,14.000000000000002,13.0,15.0,12.0,6.0
1114,"[(5, 'Diamond'), (11, 'Heart')]",False,False,False,48.0,38.0,19.0,19.0,18.0,12.0,15.0,10.0
1115,"[(2, 'Spade'), (10, 'Diamond')]",False,False,False,46.0,30.0,20.0,17.0,13.0,13.0,11.0,12.0
1116,"[(9, 'Diamond'), (14, 'Spade')]",False,False,False,57.99999999999999,41.0,36.0,28.000000000000004,28.000000000000004,22.0,13.0,18.0
1117,"[(12, 'Heart'), (14, 'Diamond')]",False,False,False,65.0,51.0,40.0,25.0,25.0,25.0,18.0,19.0
1118,"[(9, 'Spade'), (13, 'Club')]",False,False,False,61.0,51.0,33.0,17.0,20.0,13.0,13.0,15.0
1119,"[(7, 'Heart'), (8, 'Diamond')]",False,False,True,41.0,37.0,25.0,19.0,21.0,8.0,8.0,11.0
1120,"[(3, 'Club'), (5, 'Heart')]",False,False,False,34.0,18.0,18.0,14.000000000000002,11.0,15.0,9.0,7.000000000000001
1121,"[(9, 'Heart'), (12, 'Diamond')]",False,False,False,59.0,42.0,19.0,21.0,22.0,17.0,15.0,13.0
1122,"[(3, 'Spade'), (3, 'Diamond')]",True,False,False,60.0,33.0,22.0,19.0,26.0,14.000000000000002,15.0,20.0
1123,"[(4, 'Heart'), (6, 'Spade')]",False,False,False,43.0,43.0,23.0,16.0,16.0,9.0,13.0,7.000000000000001
1124,"[(13, 'Heart'), (13, 'Club')]",True,False,False,79.0,73.0,59.0,45.0,52.0,28.000000000000004,31.0,31.0
1125,"[(7, 'Heart'), (11, 'Heart')]",False,True,False,47.0,43.0,25.0,25.0,26.0,18.0,14.000000000000002,19.0
1126,"[(6, 'Spade'), (14, 'Club')]",False,False,False,64.0,39.0,34.0,21.0,22.0,15.0,21.0,19.0
1127,"[(7, 'Diamond'), (14, 'Club')]",False,False,False,61.0,47.0,34.0,18.0,20.0,12.0,15.0,18.0
1128,"[(3, 'Diamond'), (5, 'Heart')]",False,False,False,39.0,26.0,23.0,11.0,14.000000000000002,11.0,12.0,16.0
1129,"[(2, 'Heart'), (8, 'Spade')]",False,False,False,45.0,21.0,13.0,17.0,12.0,5.0,10.0,9.0
1130,"[(6, 'Club'), (9, 'Heart')]",False,False,False,54.0,31.0,25.0,20.0,19.0,11.0,7.000000000000001,18.0
1131,"[(5, 'Spade'), (5, 'Diamond')]",True,False,False,57.99999999999999,41.0,26.0,23.0,16.0,15.0,20.0,11.0
1132,"[(8, 'Spade'), (8, 'Diamond')]",True,False,False,56.00000000000001,56.00000000000001,44.0,28.999999999999996,22.0,23.0,21.0,17.0
1133,"[(13, 'Spade'), (13, 'Diamond')]",True,False,False,82.0,70.0,55.00000000000001,50.0,43.0,38.0,37.0,28.999999999999996
1134,"[(6, 'Club'), (12, 'Club')]",False,True,False,62.0,39.0,28.000000000000004,23.0,19.0,16.0,18.0,16.0
1135,"[(5, 'Club'), (6, 'Club')]",False,True,True,43.0,35.0,32.0,22.0,24.0,22.0,12.0,13.0
1136,"[(10, 'Club'), (11, 'Heart')]",False,False,True,56.00000000000001,42.0,45.0,26.0,25.0,14.000000000000002,17.0,15.0
1137,"[(5, 'Diamond'), (5, 'Club')]",True,False,False,56.99999999999999,47.0,24.0,23.0,20.0,18.0,12.0,19.0
1138,"[(3, 'Spade'), (6, 'Club')]",False,False,False,47.0,28.999999999999996,17.0,16.0,14.000000000000002,10.0,12.0,8.0
1139,"[(8, 'Club'), (11, 'Heart')]",False,False,False,61.0,39.0,27.0,12.0,17.0,13.0,15.0,17.0
1140,"[(10, 'Club'), (13, 'Heart')]",False,False,False,61.0,39.0,34.0,28.000000000000004,22.0,22.0,17.0,19.0
1141,"[(11, 'Heart'), (12, 'Club')]",False,False,True,62.0,43.0,33.0,24.0,22.0,18.0,23.0,18.0
1142,"[(6, 'Spade'), (14, 'Spade')]",False,True,False,67.0,39.0,25.0,32.0,16.0,17.0,20.0,15.0
1143,"[(6, 'Spade'), (7, 'Diamond')]",False,False,True,50.0,30.0,22.0,22.0,11.0,6.0,12.0,11.0
1144,"[(8, 'Diamond'), (14, 'Spade')]",False,False,False,65.0,45.0,28.999999999999996,26.0,25.0,20.0,14.000000000000002,15.0
1145,"[(12, 'Spade'), (13, 'Club')]",False,False,True,62.0,53.0,33.0,27.0,18.0,25.0,20.0,14.000000000000002
1146,"[(3, 'Spade'), (12, 'Heart')]",False,False,False,50.0,32.0,26.0,20.0,20.0,10.0,8.0,8.0
1147,"[(8, 'Diamond'), (10, 'Heart')]",False,False,False,47.0,36.0,22.0,23.0,17.0,18.0,14.000000000000002,17.0
1148,"[(8, 'Heart'), (9, 'Heart')]",False,True,True,54.0,33.0,25.0,28.000000000000004,24.0,22.0,13.0,19.0
1149,"[(2, 'Heart'), (6, 'Diamond')]",False,False,False,38.0,28.999999999999996,26.0,11.0,11.0,10.0,4.0,10.0
1150,"[(2, 'Spade'), (8, 'Heart')]",False,False,False,43.0,22.0,15.0,16.0,13.0,12.0,4.0,11.0
1151,"[(3, 'Spade'), (7, 'Club')]",False,False,False,42.0,20.0,17.0,18.0,12.0,8.0,4.0,6.0
1152,"[(6, 'Club'), (10, 'Diamond')]",False,False,False,45.0,28.999999999999996,23.0,17.0,25.0,14.000000000000002,10.0,15.0
1153,"[(6, 'Heart'), (7, 'Diamond')]",False,False,True,48.0,31.0,21.0,19.0,12.0,5.0,12.0,10.0
1154,"[(10, 'Spade'), (14, 'Diamond')]",False,False,False,75.0,54.0,40.0,28.999999999999996,27.0,18.0,20.0,17.0
1155,"[(2, 'Diamond'), (5, 'Heart')]",False,False,False,43.0,28.000000000000004,16.0,11.0,6.0,10.0,10.0,8.0
1156,"[(2, 'Club'), (7, 'Spade')]",False,False,False,49.0,28.999999999999996,13.0,11.0,13.0,10.0,10.0,13.0
1157,"[(12, 'Spade'), (13, 'Heart')]",False,False,True,61.0,48.0,26.0,28.999999999999996,32.0,23.0,21.0,21.0
1158,"[(3, 'Spade'), (5, 'Diamond')]",False,False,False,41.0,20.0,12.0,27.0,10.0,4.0,8.0,11.0
1159,"[(3, 'Heart'), (10, 'Club')]",False,False,False,37.0,26.0,23.0,16.0,12.0,12.0,9.0,10.0
1160,"[(2, 'Spade'), (12, 'Diamond')]",False,False,False,52.0,33.0,20.0,19.0,16.0,16.0,9.0,7.000000000000001
1161,"[(5, 'Heart'), (7, 'Spade')]",False,False,False,54.0,36.0,21.0,19.0,16.0,9.0,10.0,11.0
1162,"[(4, 'Club'), (9, 'Club')]",False,True,False,54.0,26.0,23.0,21.0,21.0,8.0,12.0,14.000000000000002
1163,"[(3, 'Heart'), (14, 'Spade')]",False,False,False,54.0,45.0,32.0,25.0,22.0,25.0,16.0,17.0
1164,"[(4, 'Diamond'), (5, 'Club')]",False,False,True,47.0,39.0,22.0,14.000000000000002,15.0,14.000000000000002,11.0,8.0
1165,"[(2, 'Diamond'), (7, 'Club')]",False,False,False,39.0,19.0,20.0,14.000000000000002,8.0,8.0,8.0,6.0
1166,"[(14, 'Spade'), (14, 'Diamond')]",True,False,False,80.0,74.0,72.0,51.0,53.0,22.0,40.0,30.0
1167,"[(7, 'Club'), (10, 'Spade')]",False,False,False,54.0,27.0,30.0,18.0,15.0,16.0,14.000000000000002,14.000000000000002
1168,"[(5, 'Club'), (9, 'Heart')]",False,False,False,47.0,30.0,25.0,14.000000000000002,19.0,9.0,10.0,4.0
1169,"[(10, 'Spade'), (11, 'Diamond')]",False,False,True,49.0,39.0,36.0,27.0,18.0,24.0,22.0,18.0
1170,"[(7, 'Heart'), (13, 'Club')]",False,False,False,55.00000000000001,40.0,28.000000000000004,20.0,22.0,12.0,16.0,16.0
1171,"[(8, 'Spade'), (10, 'Heart')]",False,False,False,54.0,40.0,28.999999999999996,19.0,17.0,13.0,18.0,14.000000000000002
1172,"[(2, 'Spade'), (8, 'Diamond')]",False,False,False,46.0,20.0,17.0,21.0,6.0,11.0,9.0,6.0
1173,"[(9, 'Club'), (14, 'Diamond')]",False,False,False,63.0,44.0,36.0,24.0,13.0,17.0,27.0,16.0
1174,"[(2, 'Diamond'), (14, 'Club')]",False,False,True,50.0,54.0,26.0,31.0,19.0,13.0,17.0,14.000000000000002
1175,"[(7, 'Club'), (9, 'Heart')]",False,False,False,46.0,36.0,28.000000000000004,22.0,16.0,20.0,15.0,15.0
1176,"[(6, 'Spade'), (6, 'Heart')]",True,False,False,61.0,45.0,28.999999999999996,27.0,23.0,24.0,17.0,18.0
1177,"[(7, 'Spade'), (10, 'Diamond')]",False,False,False,51.0,31.0,23.0,19.0,20.0,13.0,11.0,16.0
1178,"[(7, 'Heart'), (14, 'Diamond')]",False,False,False,62.0,42.0,35.0,28.999999999999996,21.0,18.0,11.0,18.0
1179,"[(5, 'Heart'), (8, 'Club')]",False,False,False,53.0,26.0,18.0,18.0,13.0,19.0,8.0,11.0
1180,"[(8, 'Diamond'), (13, 'Diamond')]",False,True,False,55.00000000000001,37.0,35.0,35.0,20.0,28.000000000000004,21.0,10.0
1181,"[(2, 'Diamond'), (12, 'Heart')]",False,False,False,52.0,21.0,21.0,14.000000000000002,9.0,14.000000000000002,8.0,10.0
1182,"[(6, 'Heart'), (11, 'Spade')]",False,False,False,53.0,28.999999999999996,20.0,18.0,17.0,9.0,10.0,10.0
1183,"[(8, 'Diamond'), (9, 'Diamond')]",False,True,True,52.0,39.0,38.0,26.0,16.0,24.0,28.000000000000004,11.0
1184,"[(3, 'Diamond'), (11, 'Club')]",False,False,False,45.0,28.000000000000004,24.0,12.0,10.0,14.000000000000002,12.0,7.000000000000001
1185,"[(2, 'Club'), (10, 'Diamond')]",False,False,False,45.0,30.0,19.0,16.0,11.0,12.0,3.0,9.0
1186,"[(4, 'Heart'), (11, 'Heart')]",False,True,False,49.0,36.0,27.0,26.0,17.0,13.0,15.0,12.0
1187,"[(5, 'Heart'), (11, 'Spade')]",False,False,False,47.0,30.0,26.0,22.0,14.000000000000002,10.0,10.0,9.0
1188,"[(8, 'Club'), (13, 'Heart')]",False,False,False,57.99999999999999,35.0,27.0,20.0,22.0,17.0,18.0,16.0
1189,"[(3, 'Diamond'), (5, 'Spade')]",False,False,False,35.0,30.0,25.0,15.0,19.0,9.0,13.0,8.0
1190,"[(2, 'Heart'), (13, 'Heart')]",False,True,False,54.0,26.0,27.0,25.0,28.000000000000004,11.0,18.0,15.0
1191,"[(10, 'Club'), (14, 'Spade')]",False,False,False,67.0,40.0,43.0,36.0,33.0,22.0,16.0,21.0
1192,"[(5, 'Diamond'), (9, 'Heart')]",False,False,False,50.0,34.0,20.0,18.0,12.0,9.0,10.0,11.0
1193,"[(3, 'Heart'), (13, 'Club')]",False,False,False,52.0,28.999999999999996,25.0,17.0,13.0,15.0,11.0,10.0
1194,"[(4, 'Diamond'), (10, 'Diamond')]",False,True,False,48.0,28.999999999999996,35.0,23.0,16.0,9.0,12.0,13.0
1195,"[(4, 'Heart'), (9, 'Club')]",False,False,False,43.0,36.0,21.0,19.0,11.0,9.0,10.0,11.0
1196,"[(3, 'Heart'), (11, 'Spade')]",False,False,False,56.00000000000001,28.999999999999996,22.0,17.0,17.0,16.0,7.000000000000001,11.0
1197,"[(6, 'Club'), (9, 'Spade')]",False,False,False,43.0,42.0,17.0,20.0,18.0,17.0,7.000000000000001,18.0
1198,"[(10, 'Spade'), (14, 'Heart')]",False,False,False,70.0,47.0,38.0,34.0,26.0,17.0,26.0,13.0
1199,"[(2, 'Spade'), (10, 'Heart')]",False,False,False,39.0,30.0,16.0,15.0,10.0,10.0,8.0,6.0
1200,"[(9, 'Diamond'), (12, 'Spade')]",False,False,False,60.0,38.0,33.0,26.0,21.0,16.0,10.0,12.0
1201,"[(3, 'Diamond'), (7, 'Club')]",False,False,False,31.0,23.0,16.0,12.0,20.0,11.0,15.0,7.000000000000001
1202,"[(6, 'Diamond'), (8, 'Spade')]",False,False,False,54.0,36.0,22.0,16.0,18.0,11.0,12.0,9.0
1203,"[(2, 'Spade'), (5, 'Spade')]",False,True,False,39.0,37.0,27.0,16.0,16.0,18.0,11.0,11.0
1204,"[(7, 'Heart'), (10, 'Heart')]",False,True,False,59.0,44.0,34.0,23.0,22.0,24.0,18.0,9.0
1205,"[(9, 'Spade'), (13, 'Diamond')]",False,False,False,63.0,39.0,28.000000000000004,28.999999999999996,20.0,12.0,14.000000000000002,17.0
1206,"[(2, 'Heart'), (11, 'Heart')]",False,True,False,48.0,34.0,23.0,20.0,19.0,16.0,14.000000000000002,11.0
1207,"[(6, 'Diamond'), (10, 'Spade')]",False,False,False,56.99999999999999,35.0,25.0,21.0,18.0,15.0,10.0,6.0
1208,"[(9, 'Spade'), (11, 'Club')]",False,False,False,55.00000000000001,35.0,32.0,24.0,22.0,21.0,12.0,17.0
1209,"[(13, 'Diamond'), (14, 'Diamond')]",False,True,True,68.0,57.99999999999999,46.0,27.0,30.0,32.0,25.0,27.0
1210,"[(9, 'Heart'), (11, 'Club')]",False,False,False,59.0,39.0,27.0,22.0,22.0,20.0,13.0,16.0
1211,"[(9, 'Spade'), (13, 'Spade')]",False,True,False,67.0,33.0,33.0,30.0,34.0,23.0,18.0,21.0
1212,"[(6, 'Diamond'), (11, 'Spade')]",False,False,False,41.0,36.0,22.0,25.0,15.0,13.0,19.0,9.0
1213,"[(5, 'Spade'), (9, 'Heart')]",False,False,False,42.0,31.0,24.0,14.000000000000002,15.0,16.0,13.0,11.0
1214,"[(3, 'Spade'), (6, 'Spade')]",False,True,False,43.0,32.0,26.0,22.0,12.0,17.0,9.0,7.000000000000001
1215,"[(10, 'Heart'), (14, 'Club')]",False,False,False,63.0,52.0,33.0,24.0,25.0,22.0,24.0,9.0
1216,"[(6, 'Heart'), (8, 'Diamond')]",False,False,False,44.0,41.0,30.0,21.0,23.0,20.0,22.0,15.0
1217,"[(5, 'Heart'), (7, 'Club')]",False,False,False,37.0,38.0,23.0,16.0,11.0,12.0,5.0,12.0
1218,"[(2, 'Diamond'), (8, 'Heart')]",False,False,False,44.0,27.0,19.0,15.0,16.0,12.0,8.0,15.0
1219,"[(6, 'Heart'), (7, 'Heart')]",False,True,True,48.0,40.0,30.0,15.0,20.0,15.0,18.0,15.0
1220,"[(7, 'Club'), (10, 'Club')]",False,True,False,56.00000000000001,42.0,26.0,25.0,28.000000000000004,19.0,15.0,10.0
1221,"[(2, 'Heart'), (14, 'Heart')]",False,True,True,62.0,37.0,32.0,27.0,24.0,21.0,12.0,18.0
1222,"[(3, 'Club'), (14, 'Heart')]",False,False,False,62.0,41.0,26.0,40.0,24.0,18.0,12.0,6.0
1223,"[(2, 'Diamond'), (10, 'Spade')]",False,False,False,52.0,33.0,16.0,19.0,11.0,8.0,7.000000000000001,9.0
1224,"[(2, 'Spade'), (8, 'Spade')]",False,True,False,46.0,27.0,25.0,13.0,12.0,11.0,15.0,9.0
1225,"[(11, 'Diamond'), (14, 'Spade')]",False,False,False,68.0,52.0,31.0,33.0,28.999999999999996,16.0,13.0,23.0
1226,"[(5, 'Spade'), (7, 'Diamond')]",False,False,False,46.0,28.999999999999996,23.0,19.0,12.0,17.0,9.0,10.0
1227,"[(3, 'Club'), (12, 'Diamond')]",False,False,False,55.00000000000001,28.999999999999996,20.0,24.0,15.0,12.0,7.000000000000001,8.0
1228,"[(4, 'Spade'), (5, 'Spade')]",False,True,True,42.0,41.0,28.999999999999996,17.0,23.0,21.0,20.0,10.0
1229,"[(3, 'Spade'), (4, 'Spade')]",False,True,True,44.0,30.0,28.999999999999996,16.0,14.000000000000002,15.0,15.0,19.0
1230,"[(7, 'Diamond'), (14, 'Heart')]",False,False,False,50.0,40.0,35.0,25.0,19.0,23.0,20.0,18.0
1231,"[(3, 'Club'), (12, 'Spade')]",False,False,False,45.0,28.000000000000004,28.999999999999996,20.0,15.0,11.0,13.0,9.0
1232,"[(8, 'Spade'), (14, 'Diamond')]",False,False,False,68.0,39.0,30.0,33.0,17.0,12.0,16.0,15.0
1233,"[(4, 'Spade'), (6, 'Spade')]",False,True,False,48.0,30.0,21.0,16.0,19.0,10.0,14.000000000000002,10.0
1234,"[(6, 'Club'), (11, 'Diamond')]",False,False,False,54.0,35.0,19.0,17.0,12.0,18.0,7.000000000000001,9.0
1235,"[(3, 'Heart'), (6, 'Heart')]",False,True,False,46.0,26.0,14.000000000000002,20.0,16.0,18.0,13.0,11.0
1236,"[(11, 'Heart'), (11, 'Diamond')]",True,False,False,79.0,63.0,44.0,35.0,38.0,27.0,27.0,27.0
1237,"[(9, 'Club'), (10, 'Club')]",False,True,True,56.99999999999999,42.0,33.0,24.0,28.999999999999996,28.999999999999996,24.0,24.0
1238,"[(2, 'Club'), (7, 'Club')]",False,True,False,39.0,28.999999999999996,24.0,25.0,12.0,12.0,12.0,9.0
1239,"[(5, 'Spade'), (8, 'Club')]",False,False,False,52.0,25.0,27.0,17.0,13.0,12.0,12.0,10.0
1240,"[(3, 'Club'), (13, 'Heart')]",False,False,False,50.0,30.0,21.0,21.0,14.000000000000002,16.0,13.0,10.0
1241,"[(7, 'Diamond'), (12, 'Heart')]",False,False,False,56.00000000000001,34.0,27.0,26.0,17.0,18.0,8.0,12.0
1242,"[(6, 'Spade'), (12, 'Spade')]",False,True,False,57.99999999999999,46.0,32.0,28.000000000000004,22.0,21.0,24.0,17.0
1243,"[(6, 'Diamond'), (13, 'Heart')]",False,False,False,52.0,36.0,30.0,25.0,23.0,18.0,20.0,11.0
1244,"[(8, 'Spade'), (9, 'Club')]",False,False,True,62.0,38.0,30.0,25.0,27.0,12.0,13.0,11.0
1245,"[(10, 'Heart'), (13, 'Diamond')]",False,False,False,56.99999999999999,41.0,33.0,28.000000000000004,19.0,23.0,12.0,15.0
1246,"[(10, 'Club'), (14, 'Diamond')]",False,False,False,67.0,63.0,33.0,39.0,37.0,17.0,23.0,19.0
1247,"[(7, 'Heart'), (9, 'Heart')]",False,True,False,55.00000000000001,35.0,28.000000000000004,22.0,24.0,30.0,14.000000000000002,14.000000000000002
1248,"[(8, 'Spade'), (14, 'Heart')]",False,False,False,74.0,50.0,26.0,41.0,20.0,18.0,13.0,17.0
